prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
fajr,2017-07-01,03:55,0,40.4246,-3.56028,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.16; MSAS at inflection=16.59; depression=8.88°; smoothing=5-pt median; dark rows=439
isha,2017-07-02,20:18,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=20.33; MSAS at inflection=19.08; depression=14.27°; smoothing=5-pt median; dark rows=503
fajr,2017-07-03,03:53,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=20.33; MSAS at inflection=21.25; depression=15.70°; smoothing=5-pt median; dark rows=503
fajr,2017-07-04,04:16,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=19.92; MSAS at inflection=19.28; depression=11.72°; smoothing=5-pt median; dark rows=506
fajr,2017-07-05,04:16,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=19.50; MSAS at inflection=19.41; depression=11.79°; smoothing=5-pt median; dark rows=501
fajr,2017-07-18,03:42,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=20.99; MSAS at inflection=20.23; depression=19.31°; smoothing=5-pt median; dark rows=522
isha,2017-07-20,20:23,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=21.35; MSAS at inflection=21.36; depression=16.29°; smoothing=5-pt median; dark rows=516
fajr,2017-07-22,04:23,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=21.43; MSAS at inflection=19.96; depression=12.46°; smoothing=5-pt median; dark rows=515
fajr,2017-07-23,04:16,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=21.32; MSAS at inflection=20.80; depression=13.73°; smoothing=5-pt median; dark rows=524
fajr,2017-07-26,04:09,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=21.38; MSAS at inflection=21.27; depression=15.56°; smoothing=5-pt median; dark rows=522
isha,2017-07-28,20:06,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=20.94; MSAS at inflection=20.13; depression=14.15°; smoothing=5-pt median; dark rows=532
fajr,2017-07-30,03:40,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=21.05; MSAS at inflection=21.42; depression=21.39°; smoothing=5-pt median; dark rows=535
fajr,2017-07-31,04:23,-1,28.3,-16.509,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars63; photometric inflection method; night median MSAS=21.03; MSAS at inflection=20.61; depression=13.49°; smoothing=5-pt median; dark rows=530
isha,2017-07-02,21:47,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.78; MSAS at inflection=18.10; depression=16.38°; smoothing=5-pt median; dark rows=368
fajr,2017-07-04,03:31,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.69; MSAS at inflection=17.41; depression=9.69°; smoothing=5-pt median; dark rows=361
isha,2017-07-04,20:42,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.38; MSAS at inflection=16.57; depression=8.67°; smoothing=5-pt median; dark rows=356
fajr,2017-07-05,03:34,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.38; MSAS at inflection=17.29; depression=9.47°; smoothing=5-pt median; dark rows=356
isha,2017-07-06,20:37,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=17.60; MSAS at inflection=15.28; depression=8.17°; smoothing=5-pt median; dark rows=367
fajr,2017-07-07,03:42,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=17.60; MSAS at inflection=16.50; depression=8.55°; smoothing=5-pt median; dark rows=367
isha,2017-07-13,20:59,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=17.52; MSAS at inflection=15.35; depression=11.68°; smoothing=5-pt median; dark rows=385
fajr,2017-07-14,01:46,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=17.52; MSAS at inflection=17.75; depression=22.00°; smoothing=5-pt median; dark rows=385
fajr,2017-07-16,03:47,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.20; MSAS at inflection=16.79; depression=9.03°; smoothing=5-pt median; dark rows=373
isha,2017-07-17,21:11,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.42; MSAS at inflection=17.96; depression=13.68°; smoothing=5-pt median; dark rows=371
isha,2017-07-18,21:47,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=17.86; MSAS at inflection=17.08; depression=18.02°; smoothing=5-pt median; dark rows=374
fajr,2017-07-19,02:10,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=17.86; MSAS at inflection=17.88; depression=20.80°; smoothing=5-pt median; dark rows=374
fajr,2017-07-28,02:31,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.80; MSAS at inflection=18.59; depression=20.50°; smoothing=5-pt median; dark rows=410
fajr,2017-07-29,02:31,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.53; MSAS at inflection=17.56; depression=20.71°; smoothing=5-pt median; dark rows=400
isha,2017-07-29,20:15,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.15; MSAS at inflection=15.70; depression=7.92°; smoothing=5-pt median; dark rows=388
fajr,2017-07-30,04:09,0,42.8173,-1.6454,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars7; photometric inflection method; night median MSAS=18.15; MSAS at inflection=16.14; depression=8.16°; smoothing=5-pt median; dark rows=388
isha,2017-07-02,20:15,-1,28.525838,-14.005069,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars70; photometric inflection method; night median MSAS=19.56; MSAS at inflection=17.91; depression=15.23°; smoothing=5-pt median; dark rows=480
fajr,2017-07-03,04:14,-1,28.525838,-14.005069,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars70; photometric inflection method; night median MSAS=19.56; MSAS at inflection=17.57; depression=10.08°; smoothing=5-pt median; dark rows=480
isha,2017-07-03,19:52,-1,28.525838,-14.005069,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars70; photometric inflection method; night median MSAS=19.47; MSAS at inflection=17.77; depression=11.16°; smoothing=5-pt median; dark rows=477
fajr,2017-07-05,04:14,-1,28.525838,-14.005069,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars70; photometric inflection method; night median MSAS=18.43; MSAS at inflection=17.55; depression=10.13°; smoothing=5-pt median; dark rows=470
fajr,2017-07-07,04:06,-1,28.525838,-14.005069,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars70; photometric inflection method; night median MSAS=18.46; MSAS at inflection=19.54; depression=11.89°; smoothing=5-pt median; dark rows=481
fajr,2017-07-21,04:19,-1,28.525838,-14.005069,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars70; photometric inflection method; night median MSAS=20.98; MSAS at inflection=18.52; depression=11.08°; smoothing=5-pt median; dark rows=482
isha,2017-07-30,20:01,-1,28.525838,-14.005069,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars70; photometric inflection method; night median MSAS=21.05; MSAS at inflection=19.58; depression=15.36°; smoothing=5-pt median; dark rows=534
isha,2017-07-01,22:28,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.48; MSAS at inflection=19.32; depression=20.09°; smoothing=5-pt median; dark rows=366
fajr,2017-07-02,02:18,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.48; MSAS at inflection=20.61; depression=18.02°; smoothing=5-pt median; dark rows=366
isha,2017-07-03,22:22,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.06; MSAS at inflection=19.68; depression=19.72°; smoothing=5-pt median; dark rows=375
fajr,2017-07-06,21:09,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=17.93; MSAS at inflection=18.07; depression=12.33°; smoothing=5-pt median; dark rows=41
fajr,2017-07-09,22:36,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=18.09; MSAS at inflection=18.14; depression=21.39°; smoothing=5-pt median; dark rows=217
fajr,2017-07-10,22:10,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=18.87; MSAS at inflection=19.24; depression=19.26°; smoothing=5-pt median; dark rows=205
fajr,2017-07-14,02:34,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=19.70; MSAS at inflection=18.32; depression=17.92°; smoothing=5-pt median; dark rows=408
isha,2017-07-15,20:54,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.81; MSAS at inflection=18.86; depression=11.18°; smoothing=5-pt median; dark rows=252
isha,2017-07-16,20:42,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=19.14; MSAS at inflection=17.62; depression=9.68°; smoothing=5-pt median; dark rows=68
fajr,2017-07-17,03:39,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=19.14; MSAS at inflection=18.04; depression=10.47°; smoothing=5-pt median; dark rows=68
isha,2017-07-18,22:21,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=19.95; MSAS at inflection=19.49; depression=21.36°; smoothing=5-pt median; dark rows=377
fajr,2017-07-19,03:49,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=19.95; MSAS at inflection=17.57; depression=9.41°; smoothing=5-pt median; dark rows=377
isha,2017-07-21,22:08,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.42; MSAS at inflection=20.41; depression=20.73°; smoothing=5-pt median; dark rows=148
fajr,2017-07-22,03:41,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.42; MSAS at inflection=18.83; depression=11.02°; smoothing=5-pt median; dark rows=148
fajr,2017-07-23,03:44,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.94; MSAS at inflection=18.70; depression=10.80°; smoothing=5-pt median; dark rows=397
isha,2017-07-23,21:17,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.34; MSAS at inflection=21.08; depression=15.38°; smoothing=5-pt median; dark rows=131
fajr,2017-07-23,22:03,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.34; MSAS at inflection=20.66; depression=20.57°; smoothing=5-pt median; dark rows=131
isha,2017-07-28,21:55,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.47; MSAS at inflection=20.48; depression=20.70°; smoothing=5-pt median; dark rows=184
fajr,2017-07-31,03:38,0,42.71167,-1.865,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars8; photometric inflection method; night median MSAS=20.11; MSAS at inflection=20.25; depression=13.00°; smoothing=5-pt median; dark rows=36
isha,2017-07-01,02:33,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=20.21; MSAS at inflection=20.22; depression=21.35°; smoothing=5-pt median; dark rows=206
fajr,2017-07-01,02:40,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=20.21; MSAS at inflection=20.23; depression=20.60°; smoothing=5-pt median; dark rows=206
fajr,2017-07-02,03:26,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.58; MSAS at inflection=20.04; depression=15.07°; smoothing=5-pt median; dark rows=430
isha,2017-07-03,22:08,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.45; MSAS at inflection=18.66; depression=20.92°; smoothing=5-pt median; dark rows=437
isha,2017-07-04,22:06,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.20; MSAS at inflection=18.70; depression=20.86°; smoothing=5-pt median; dark rows=439
isha,2017-07-05,21:01,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=18.00; MSAS at inflection=17.67; depression=12.58°; smoothing=5-pt median; dark rows=437
fajr,2017-07-08,04:09,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=18.16; MSAS at inflection=17.44; depression=9.46°; smoothing=5-pt median; dark rows=441
isha,2017-07-08,22:05,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=18.18; MSAS at inflection=18.03; depression=20.98°; smoothing=5-pt median; dark rows=441
isha,2017-07-09,20:33,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=18.35; MSAS at inflection=16.30; depression=8.75°; smoothing=5-pt median; dark rows=438
fajr,2017-07-10,02:39,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=18.35; MSAS at inflection=18.74; depression=21.65°; smoothing=5-pt median; dark rows=438
isha,2017-07-10,20:54,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=18.62; MSAS at inflection=18.96; depression=11.99°; smoothing=5-pt median; dark rows=444
fajr,2017-07-11,04:17,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=18.62; MSAS at inflection=16.61; depression=8.65°; smoothing=5-pt median; dark rows=444
isha,2017-07-14,20:44,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.26; MSAS at inflection=18.34; depression=10.85°; smoothing=5-pt median; dark rows=444
isha,2017-07-15,21:16,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.69; MSAS at inflection=19.78; depression=15.52°; smoothing=5-pt median; dark rows=451
fajr,2017-07-16,03:07,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.69; MSAS at inflection=19.20; depression=19.21°; smoothing=5-pt median; dark rows=451
isha,2017-07-16,21:13,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.57; MSAS at inflection=19.59; depression=15.22°; smoothing=5-pt median; dark rows=454
fajr,2017-07-17,02:57,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.57; MSAS at inflection=19.37; depression=20.61°; smoothing=5-pt median; dark rows=454
isha,2017-07-17,20:46,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.46; MSAS at inflection=18.64; depression=11.50°; smoothing=5-pt median; dark rows=449
fajr,2017-07-18,04:18,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.46; MSAS at inflection=17.47; depression=9.40°; smoothing=5-pt median; dark rows=449
isha,2017-07-18,21:15,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.33; MSAS at inflection=19.33; depression=15.87°; smoothing=5-pt median; dark rows=451
isha,2017-07-19,20:47,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.87; MSAS at inflection=19.01; depression=11.91°; smoothing=5-pt median; dark rows=459
isha,2017-07-20,20:53,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.78; MSAS at inflection=19.32; depression=12.82°; smoothing=5-pt median; dark rows=456
isha,2017-07-22,20:54,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.77; MSAS at inflection=19.39; depression=13.37°; smoothing=5-pt median; dark rows=463
isha,2017-07-23,21:38,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.78; MSAS at inflection=19.58; depression=19.70°; smoothing=5-pt median; dark rows=466
fajr,2017-07-24,04:11,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.78; MSAS at inflection=18.87; depression=11.34°; smoothing=5-pt median; dark rows=466
isha,2017-07-27,20:25,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.43; MSAS at inflection=17.11; depression=9.52°; smoothing=5-pt median; dark rows=469
isha,2017-07-28,20:59,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.84; MSAS at inflection=19.38; depression=15.07°; smoothing=5-pt median; dark rows=470
fajr,2017-07-29,03:51,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.84; MSAS at inflection=20.04; depression=15.28°; smoothing=5-pt median; dark rows=470
isha,2017-07-29,20:27,0,38.4092,-4.8944,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars9; photometric inflection method; night median MSAS=19.88; MSAS at inflection=17.94; depression=10.20°; smoothing=5-pt median; dark rows=466
